time,mean_spectrum,var_spectrum,enp_spectrum,mean_IQ,var_IQ,KL_spectrum,RMSE_spectrum,CS_spectrum,exceeding_count,time_seq,lable
2281110,19.34944728,23859.46471,23.82040689,0.013669974,2.95E-05,0.325693695,0.176938271,0.767249335,1.612907143,4.465277778,0
2281120,19.45973458,22496.6399,23.87687236,0.013248569,2.87E-05,0.320373641,0.110287309,0.778259645,1.766579464,4.472222222,0
2281130,19.41266835,24047.88373,23.84748911,0.0137482,2.91E-05,0.316235172,0.047066231,0.77873204,1.722842857,4.479166667,0
2281140,19.51121764,24879.54081,23.79821267,0.013972678,3.03E-05,0.317211693,0.09854929,0.78188399,1.670044643,4.486111111,0
2281150,19.07702941,24358.15691,23.74887531,0.013881885,2.80E-05,0.315817415,0.434188236,0.781899367,1.754933036,4.493055556,0
2281200,19.02987881,23493.91588,23.77379528,0.013616845,2.76E-05,0.312369522,0.047150602,0.784327648,1.768084821,4.5,0
2281210,18.65072872,25563.84336,23.74122575,0.014187514,3.01E-05,0.326030184,0.379150088,0.77745423,1.637308036,4.506944444,0
2281220,18.76858462,25187.31045,23.72456407,0.014024162,3.14E-05,0.334324905,0.117855899,0.762326945,1.661342857,4.513888889,0
2281230,18.67505837,23315.89929,23.75906504,0.01354448,2.78E-05,0.326598109,0.09352625,0.775342855,1.717394643,4.520833333,0
2281240,17.93332938,25684.35295,23.77398758,0.014358818,2.60E-05,0.348778992,0.741728986,0.752215197,1.666147321,4.527777778,0
2281250,19.26073625,25321.78505,23.65590279,0.014149149,2.92E-05,0.364762745,1.327406868,0.74385326,1.745240179,4.534722222,0
2281300,18.86731838,24539.28811,23.67525831,0.013927692,2.83E-05,0.315052063,0.393417866,0.781220231,1.690825893,4.541666667,0
2281310,18.60115971,26838.96759,23.75347876,0.014554822,3.09E-05,0.337852888,0.26615867,0.757363794,1.621747321,4.548611111,0
2281320,19.98387537,26187.819,23.69381117,0.014401485,3.00E-05,0.340527654,1.382715659,0.752057135,1.800990179,4.555555556,0
2281330,19.15945176,25114.15552,23.74317105,0.014066807,2.96E-05,0.315375705,0.824423608,0.781049635,1.708328571,4.5625,0
2281340,19.1015648,24153.05825,23.73371891,0.01377971,2.90E-05,0.316581337,0.057886967,0.782451494,1.703842857,4.569444444,0
2281350,19.35595058,24338.37488,23.71881225,0.013811163,2.99E-05,0.317984467,0.254385786,0.778649073,1.7484375,4.576388889,0
2281400,18.9533397,24396.78112,23.73275948,0.013867562,2.87E-05,0.321604447,0.402610882,0.773668088,1.719826786,4.583333333,0
2281410,18.58043357,23976.83585,23.75036764,0.013770498,2.75E-05,0.317527172,0.372906131,0.78041376,1.693004464,4.590277778,0
2281420,18.93147343,25292.33452,23.66364174,0.014143306,2.90E-05,0.319197499,0.351039862,0.781327353,1.609985714,4.597222222,0
2281430,19.6263387,27003.89366,23.6347185,0.014640088,3.02E-05,0.32305888,0.694865273,0.782270723,1.703634821,4.604166667,0
2281440,19.47887439,24546.89364,23.78364587,0.013966782,2.75E-05,0.315666129,0.147464317,0.782923139,1.645235714,4.611111111,0
2281450,19.47709859,25381.56567,23.75577735,0.014156182,2.96E-05,0.316352508,0.001775794,0.782690385,1.616301786,4.618055556,0
2281500,19.47150106,24473.02309,23.80464767,0.013927984,2.79E-05,0.324356876,0.005597538,0.782409242,1.735916964,4.625,0
2281510,19.15482281,24615.00834,23.79967053,0.013977398,2.77E-05,0.316324677,0.316678248,0.782513522,1.667334821,4.631944444,0
2281520,19.24325795,25309.32392,23.77425124,0.014110238,3.02E-05,0.321967349,0.088435145,0.778009497,1.694196429,4.638888889,0
2281530,19.53813859,24692.2254,23.75679812,0.013971658,2.87E-05,0.327989841,0.294880639,0.776601633,1.661045536,4.645833333,0
2281540,19.3822947,22605.09657,23.81877196,0.013358963,2.67E-05,0.331085987,0.155843892,0.774753044,1.725316071,4.652777778,0
2281550,20.01451818,24688.84633,23.77800858,0.013948998,2.94E-05,0.339033917,0.632223482,0.769389884,1.782780357,4.659722222,0
2281600,19.84961504,24519.64928,23.8265325,0.014026658,2.57E-05,0.325245955,0.164903145,0.770773121,1.834402679,4.666666667,0
2281610,18.5602629,23944.29822,23.79567653,0.013641292,3.08E-05,0.339411903,1.289352132,0.758379677,1.713634821,4.673611111,0
2281620,18.76660328,24468.93339,23.79079502,0.013938796,2.73E-05,0.332403809,0.206340371,0.758818673,1.796207143,4.680555556,0
2281630,18.29515768,25414.68253,23.83711066,0.01428815,2.58E-05,0.329107532,0.471445594,0.765452843,1.719454464,4.6875,0
2281640,19.01415937,23012.81864,23.82649166,0.01354304,2.53E-05,0.331749507,0.719001689,0.755939141,1.832277679,4.694444444,0
2281650,19.15422721,23744.02071,23.75742853,0.013701403,2.75E-05,0.320639912,0.14006784,0.779937555,1.699752679,4.701388889,0
2281700,19.06196487,22355.16152,23.80998012,0.013303661,2.59E-05,0.316955152,0.092262341,0.783678291,1.828205357,4.708333333,0
2281710,19.18146401,23634.91454,23.74664791,0.013686224,2.70E-05,0.320246065,0.119499146,0.783167391,1.729553571,4.715277778,0
2281720,18.74304625,21814.18532,23.80752892,0.013147407,2.51E-05,0.314084856,0.438417761,0.781856223,1.685570536,4.722222222,0
2281730,19.38638322,26166.27619,23.7652933,0.014426857,2.88E-05,0.31940834,0.643336968,0.772971646,1.664155357,4.729166667,0
2281740,20.99442262,26813.79982,23.9483354,0.01461767,2.97E-05,0.325526365,1.608039399,0.778573859,1.555883929,4.736111111,0
2281750,21.03977671,26755.02142,23.95392687,0.014625519,2.89E-05,0.319916475,0.045354091,0.780573231,1.626016964,4.743055556,0
2281800,21.79290367,28813.85742,23.89782284,0.015248289,2.90E-05,0.320604962,0.753126956,0.780403793,1.725854464,4.75,0
2281810,21.61745954,29687.34559,23.92849309,0.01544339,3.07E-05,0.318883918,0.175444123,0.779013079,1.624890179,4.756944444,0
2281820,21.89246593,28171.20975,23.91571652,0.014977823,3.15E-05,0.319342779,0.275006388,0.773429071,1.666408036,4.763888889,0
2281830,21.62094526,27894.58033,23.96544853,0.014932493,3.03E-05,0.316897213,0.271520671,0.777958091,1.60514375,4.770833333,0
2281840,21.63872426,28256.54002,23.97193249,0.014990323,3.18E-05,0.319980209,0.017778995,0.778239704,1.646829464,4.777777778,0
2281850,21.60136683,26183.1417,24.02177974,0.014511538,2.74E-05,0.322978183,0.037357427,0.773556048,1.688353571,4.784722222,0
2281900,21.6810415,27391.05473,24.00905263,0.014829589,2.88E-05,0.313654795,0.079674668,0.783303939,1.731433929,4.791666667,0
2281910,21.83182834,27522.84473,23.98732145,0.014916538,2.75E-05,0.316036191,0.150786839,0.78004472,1.717877679,4.798611111,0
2281920,21.69695442,28812.44896,23.98972841,0.015260741,2.86E-05,0.315863101,0.134873917,0.780361695,1.732934821,4.805555556,0
2281930,21.34382662,28594.80547,24.10061508,0.015171191,2.92E-05,0.328470363,0.353127798,0.760966329,1.526934821,4.8125,0
2281940,20.89065109,29577.36175,24.11028797,0.015376949,3.15E-05,0.340306022,0.453175532,0.761516784,1.514377679,4.819444444,0
2281950,21.79089752,24920.89538,24.10678777,0.014119792,2.74E-05,0.351988055,0.90024643,0.751792107,1.66748125,4.826388889,0
2282000,21.34371657,25871.46954,24.10553703,0.014375891,2.84E-05,0.320354264,0.447180954,0.77913149,1.583372321,4.833333333,0
2282010,21.85066368,24920.97785,24.09528356,0.014116944,2.75E-05,0.320285926,0.506947111,0.778156028,1.700125,4.840277778,0
2282020,21.57659008,25547.81913,24.10848446,0.01426808,2.87E-05,0.31961693,0.274073596,0.774933066,1.641915179,4.847222222,0
2282030,21.04500443,27353.11492,24.07193701,0.014791301,2.94E-05,0.325596037,0.531585652,0.770859094,1.47005,4.854166667,0
2282040,22.00732947,24338.6221,24.09274999,0.013957212,2.68E-05,0.339855439,0.962325038,0.765586476,1.695530357,4.861111111,0
2282050,21.77219088,24621.42665,24.0999214,0.01404778,2.67E-05,0.312875778,0.235138584,0.782333387,1.649585714,4.868055556,0
2282100,21.70696747,22465.45059,24.15677734,0.013367058,2.61E-05,0.31437646,0.065223413,0.77896999,1.686707143,4.875,0
2282110,21.29238506,25577.56099,24.10079909,0.014233756,2.98E-05,0.328052954,0.414582412,0.770829525,1.549933929,4.881944444,0
2282120,21.64232742,24997.12808,24.10552344,0.014132393,2.76E-05,0.319098904,0.349942364,0.780475541,1.626464286,4.888888889,0
2282130,21.41538302,24458.45723,24.11255496,0.013943656,2.80E-05,0.313751911,0.226944398,0.781285975,1.607066964,4.895833333,0
2282140,21.88209444,24431.80903,24.10680965,0.013975788,2.71E-05,0.31621084,0.466711421,0.780597908,1.668741071,4.902777778,0
2282150,21.36269516,26169.46705,24.11487812,0.014440179,2.92E-05,0.322227626,0.519399285,0.770793689,1.600783036,4.909722222,0
2282200,21.7894807,24276.85407,24.07757938,0.013863857,2.88E-05,0.323650186,0.426785541,0.769029519,1.675463393,4.916666667,0
2282210,20.48710724,27235.88284,24.02247134,0.01464075,3.26E-05,0.342216314,1.30237346,0.75858788,1.5405625,4.923611111,0
2282220,21.16774189,25948.69603,24.00497845,0.014275575,3.19E-05,0.326939154,0.680634647,0.769710571,1.620097321,4.930555556,0
2282230,20.73005417,26032.37005,24.01173419,0.014407906,2.87E-05,0.328707083,0.437687718,0.76350403,1.664595536,4.9375,0
2282240,20.47118235,24871.98397,23.91274948,0.014067316,2.79E-05,0.317978318,0.25887182,0.774426694,1.706065179,4.944444444,0
2282250,20.2716014,25834.46499,23.89134221,0.014268604,3.07E-05,0.322671472,0.199580946,0.773705634,1.605134821,4.951388889,0
2282300,20.15996318,24828.33858,23.9114606,0.013992194,2.95E-05,0.316839682,0.111638225,0.776340194,1.641232143,4.958333333,0
2282310,20.16104881,25197.9176,23.92203375,0.014178161,2.76E-05,0.321182693,0.001085636,0.778008807,1.705009821,4.965277778,0
2282320,20.17356043,27252.04945,23.87103233,0.014767845,2.89E-05,0.314415919,0.012511615,0.781129329,1.644833036,4.972222222,0
2282330,20.96947369,26179.62178,23.84824586,0.014433593,2.93E-05,0.318580182,0.795913262,0.77559218,1.737102679,4.979166667,0
2282340,20.48419862,27233.89976,23.82641082,0.014663025,3.19E-05,0.318921938,0.485275072,0.778959256,1.630505357,4.986111111,0
2282350,20.04334364,27839.54648,23.8768663,0.014969856,2.81E-05,0.335353705,0.440854978,0.756161752,1.627135714,4.993055556,0
3010000,20.22443742,27420.58963,23.84475778,0.014738396,3.13E-05,0.330045126,0.181093775,0.765182864,1.646720536,5,0
3010010,19.86868677,25894.37443,23.81250476,0.014401061,2.73E-05,0.352829095,0.355750647,0.770212595,1.519778571,5.006944444,0
3010020,19.55951879,25076.08739,23.78434142,0.014104944,2.84E-05,0.322136352,0.309167974,0.777533479,1.432175893,5.013888889,0
3010030,19.73096224,26778.33512,23.7889549,0.014659328,2.77E-05,0.32365645,0.171443442,0.771605749,1.522430357,5.020833333,0
3010040,19.60589497,26357.5571,23.80704903,0.0145345,2.75E-05,0.310023544,0.12506727,0.784527152,1.519439286,5.027777778,0
3010050,19.53204505,26812.54912,23.81171843,0.014671958,2.75E-05,0.31089412,0.073849915,0.782231103,1.516345536,5.034722222,0
3010100,19.60856223,27289.38684,23.81197983,0.014799265,2.81E-05,0.31306988,0.076517179,0.780755442,1.549120536,5.041666667,0
3010110,18.95301522,28616.59062,23.75029449,0.015128654,2.98E-05,0.332864407,0.655547008,0.780950919,1.278888393,5.048611111,0
3010120,19.63050399,25971.10996,23.75613562,0.014414102,2.76E-05,0.331256307,0.67748877,0.770113434,1.400298214,5.055555556,0
3010130,19.31950704,27068.02209,23.75763639,0.014629442,3.10E-05,0.31726218,0.310996951,0.776774692,1.36126875,5.0625,0
3010140,19.42344342,25547.00963,23.79668364,0.014312689,2.66E-05,0.320609246,0.103936375,0.774444059,1.434784821,5.069444444,0
3010150,19.12777973,25945.32873,23.78091583,0.014433299,2.66E-05,0.318736796,0.295663687,0.780534649,1.283122321,5.076388889,0
3010200,19.35219275,26982.67057,23.76252816,0.014725819,2.74E-05,0.321769893,0.224413023,0.782348996,1.38119375,5.083333333,0
3010210,19.27053856,27097.80636,23.76537841,0.014742569,2.79E-05,0.309740842,0.081654197,0.784409273,1.386758036,5.090277778,0
3010220,19.32620168,26311.68194,23.76418376,0.014533827,2.70E-05,0.313454006,0.055663121,0.783395451,1.344792857,5.097222222,0
3010230,19.52720316,26670.04663,23.76604065,0.014614883,2.79E-05,0.316448824,0.201001486,0.783399875,1.410052679,5.104166667,0
3010240,19.01316937,26554.93056,23.77922898,0.014603627,2.71E-05,0.318290319,0.514033793,0.780658953,1.303591964,5.111111111,0
3010250,19.16725039,26268.50278,23.77309871,0.014467101,2.85E-05,0.31600073,0.154081017,0.782152718,1.34865,5.118055556,0
3010300,19.39354585,27729.16339,23.75545747,0.014920887,2.83E-05,0.314208317,0.22629546,0.779172181,1.389325893,5.125,0
3010310,19.00271161,28719.10386,23.74752878,0.015020311,3.40E-05,0.339056321,0.390834233,0.75507602,1.340254464,5.131944444,0
3010320,19.54172241,26429.21625,23.74410801,0.014516206,2.87E-05,0.331303396,0.539010795,0.759213666,1.38961875,5.138888889,0
3010330,19.08845709,29477.30761,23.74330508,0.015327409,3.15E-05,0.323939102,0.45326532,0.764003646,1.342825,5.145833333,0
3010340,19.28150937,27505.12852,23.72821647,0.014738897,3.17E-05,0.316258602,0.193052275,0.773498709,1.345899107,5.152777778,0
3010350,19.22995135,28074.02111,23.75307746,0.014941883,3.07E-05,0.313163448,0.051558014,0.782106607,1.351299107,5.159722222,0
3010400,19.55100999,27358.78674,23.72105391,0.014769195,2.96E-05,0.314205708,0.321058634,0.780004745,1.358202679,5.166666667,0
3010410,19.30494548,29100.56302,23.75476093,0.015315023,2.86E-05,0.321891491,0.246064503,0.766739748,1.411439286,5.173611111,0
3010420,19.51219359,26934.5149,23.71411858,0.014639357,2.96E-05,0.322407095,0.207248111,0.763822375,1.381648214,5.180555556,0
3010430,19.16993546,27712.62796,23.73879529,0.014870481,2.96E-05,0.314280989,0.342258134,0.779056586,1.369703571,5.1875,0
3010440,19.51059563,26448.91419,23.71537637,0.014532279,2.84E-05,0.318409259,0.340660168,0.779347073,1.357410714,5.194444444,0
3010450,19.87508044,27223.35552,23.69362539,0.014730763,2.96E-05,0.313493027,0.36448481,0.784402704,1.437770536,5.201388889,0
3010500,19.57320942,28216.5308,23.71473922,0.015037697,2.92E-05,0.314488961,0.301871019,0.777229145,1.412828571,5.208333333,0
3010510,19.68476523,27510.05677,23.72620285,0.014757674,3.13E-05,0.357083665,0.111555814,0.777712762,1.478925893,5.215277778,0
3010520,19.56632734,28368.58709,23.73274561,0.015039514,3.05E-05,0.310970322,0.118437893,0.783437758,1.489639286,5.222222222,0
3010530,19.5904513,27734.65486,23.75092757,0.014861101,3.02E-05,0.309924516,0.024123965,0.784490607,1.531699107,5.229166667,0
3010540,19.05759964,22486.31837,23.69293289,0.012071715,5.83E-05,0.505015622,0.532851666,0.761428228,1.743507143,5.236111111,1
3010550,17.16143294,23818.3106,23.73267439,0.011996951,7.14E-05,0.399070622,1.896166696,0.72297924,1.441491964,5.243055556,1
3010600,19.15875453,23283.07665,23.67092881,0.012331258,5.91E-05,0.476137741,1.997321593,0.726621435,1.701754464,5.25,1
3010610,18.64678804,22508.40642,23.67801048,0.011866089,6.33E-05,0.318344711,0.511966491,0.776291729,1.661310714,5.256944444,1
3010620,18.63844598,22457.35017,23.69112244,0.011833141,6.36E-05,0.317988655,0.008342066,0.782407443,1.7431125,5.263888889,1
3010630,19.08019595,25167.18055,23.68253389,0.012933626,6.07E-05,0.314467819,0.441749971,0.779987311,1.6581375,5.270833333,1
3010640,19.48747459,23770.81421,23.69511767,0.012540569,5.84E-05,0.318869801,0.407278643,0.778079623,1.713877679,5.277777778,1
3010650,18.47159772,22458.65079,23.70481597,0.011841852,6.33E-05,0.316162403,1.015876873,0.781787665,1.776880357,5.284722222,1
3010700,18.98034194,22419.90622,23.70217218,0.01219746,5.46E-05,0.316099954,0.508744219,0.781908394,1.768555357,5.291666667,1
3010710,17.85549163,22342.20979,23.67038371,0.011921132,6.02E-05,0.323189081,1.124850302,0.777158681,1.690741964,5.298611111,1
3010720,19.31704851,24617.10415,23.63617645,0.012885933,5.71E-05,0.324065784,1.461556871,0.774910427,1.663334821,5.305555556,1
3010730,18.88250458,24265.32298,23.68657835,0.012875334,5.41E-05,0.322078552,0.43454393,0.773693818,1.682289286,5.3125,1
3010740,18.46454848,22244.39694,23.65434401,0.011846045,6.13E-05,0.318308327,0.417956092,0.777156791,1.685107143,5.319444444,1
3010750,18.40102255,21451.06554,23.72348854,0.011567528,6.07E-05,0.314399126,0.063525929,0.781902919,1.728644643,5.326388889,1
3010800,19.05474655,22831.62214,23.77263408,0.012109063,6.05E-05,0.315798753,0.653723995,0.781153964,1.699957143,5.333333333,1
3010810,19.0300183,26864.82309,23.92506424,0.013489463,6.11E-05,0.37023157,0.024728247,0.697885808,1.697080357,5.340277778,1
3010820,19.47481321,21165.95767,23.8643225,0.011670222,5.62E-05,0.368263645,0.444794904,0.69491118,1.680720536,5.347222222,1
3010830,19.71115617,22083.02612,23.85996926,0.011854554,6.01E-05,0.319014444,0.236342967,0.782551766,1.752610714,5.354166667,1
3010840,19.91352432,22488.01805,23.87539449,0.012219354,5.50E-05,0.319602531,0.202368147,0.780858784,1.695033036,5.361111111,1
3010850,19.10458496,20987.26034,23.86509263,0.011435637,5.99E-05,0.318419804,0.808939361,0.77911571,1.650238393,5.368055556,1
3010900,20.30644435,23163.16535,23.81580606,0.012149715,6.29E-05,0.328476369,1.201859391,0.77411632,1.827116964,5.375,1
3010910,20.95786255,26426.92568,23.76674876,0.013450295,5.90E-05,0.318078474,0.651418201,0.774624835,1.788203571,5.381944444,1
3010920,19.86722668,24762.49852,23.73696414,0.012413495,7.05E-05,0.32026164,1.090635876,0.780036313,1.63375,5.388888889,1
3010930,20.62164801,25992.01302,23.77971693,0.013278091,5.96E-05,0.326839189,0.754421333,0.777414671,1.753532143,5.395833333,1
3010940,19.62048987,24625.8352,23.82376196,0.012707251,6.18E-05,0.326781072,1.001158144,0.772089355,1.591052679,5.402777778,1
3010950,19.12929627,21064.50993,23.8706095,0.011438433,6.05E-05,0.322173377,0.491193591,0.773559676,1.718922321,5.409722222,1
3011000,20.24028139,23162.69887,23.88737884,0.012423869,5.61E-05,0.317884773,1.110985113,0.78091411,1.776730357,5.416666667,1
3011009,20.40217772,25154.02995,23.75751943,0.012830209,6.37E-05,0.317412313,0.161896327,0.782528302,1.742947321,5.416666667,1
3011020,20.05702583,23513.09578,23.84318437,0.012494336,5.74E-05,0.32337546,0.345151887,0.780454261,1.687858036,5.430555556,1
3011030,19.13968659,26095.98274,23.76976532,0.013021447,6.67E-05,0.379000386,0.917339241,0.742460132,1.343117857,5.4375,1
3011040,19.29864105,21941.81934,23.82688038,0.0117155,6.20E-05,0.408200516,0.158954462,0.749702392,1.738109821,5.444444444,1
3011050,18.97584825,25745.45468,23.73742284,0.012688502,7.21E-05,0.357271492,0.322792802,0.753635135,1.567609821,5.451388889,1
3011100,20.29833969,25794.08315,23.71974055,0.013117929,6.19E-05,0.412788788,1.322491441,0.745261766,1.751439286,5.458333333,1
3011110,20.31767821,29180.61558,23.67771927,0.014062434,6.65E-05,0.335830184,0.019338519,0.76250003,1.700990179,5.465277778,1
3011120,20.41294337,28671.68519,23.64226903,0.013850394,6.79E-05,0.315629888,0.095265167,0.780976938,1.7132,5.472222222,1
3011129,21.12787296,30455.64052,23.54575064,0.014429935,6.77E-05,0.327882709,0.714929588,0.765485697,1.750144643,5.472222222,1
3011140,19.97545773,29491.69632,23.52898435,0.01348293,8.51E-05,0.332469053,1.15241523,0.759430093,1.692208929,5.486111111,1
3011150,17.59337734,25305.90777,23.54617654,0.014064644,3.09E-05,0.348512413,2.382080396,0.766544574,1.596892857,5.493055556,0
3011200,18.27064347,24486.46171,23.5942827,0.013996995,2.57E-05,0.364613432,0.67726613,0.762444488,1.798738393,5.5,0
3011210,17.86976089,23078.77312,23.57898998,0.013519365,2.61E-05,0.32283414,0.400882574,0.77863923,1.631166964,5.506944444,0
3011220,18.45553835,23528.78355,23.54829944,0.013650357,2.68E-05,0.319241986,0.585777457,0.780363771,1.725379464,5.513888889,0
3011230,17.63014956,24065.45826,23.59160282,0.013801623,2.72E-05,0.329087984,0.825388792,0.771577646,1.673722321,5.520833333,0
3011240,16.9351674,27366.09367,23.59893296,0.014843112,2.66E-05,0.336205671,0.694982159,0.753666175,1.589010714,5.527777778,0
3011250,17.93580636,24632.33863,23.55681907,0.013928242,2.88E-05,0.346057104,1.000638966,0.750899999,1.665174107,5.534722222,0
3011300,18.50623385,26378.64588,23.52069073,0.014522887,2.77E-05,0.318513946,0.570427491,0.781132213,1.780383036,5.541666667,0
3011310,18.04076501,24346.02914,23.55453887,0.013912895,2.67E-05,0.315468386,0.465468844,0.781981515,1.691247321,5.548611111,0
3011320,17.32909069,24481.86208,23.57085553,0.013788234,3.12E-05,0.344020059,0.711674322,0.762888819,1.559821429,5.555555556,0
3011330,17.79508456,22308.00868,23.65993474,0.013261337,2.61E-05,0.37379317,0.465993867,0.754684448,1.763567857,5.5625,0
3011340,17.53045064,21201.95463,23.64935067,0.012916959,2.52E-05,0.320491275,0.264633913,0.777466336,1.668949107,5.569444444,0
3011350,18.15360494,27304.49387,23.48311735,0.01472828,2.98E-05,0.325319394,0.623154298,0.770180444,1.649773214,5.576388889,0
3011400,17.7178479,22397.65232,23.60923612,0.013340869,2.48E-05,0.32077187,0.435757036,0.77283094,1.727758036,5.583333333,0
3011410,17.82780434,23657.39418,23.58496483,0.013779849,2.42E-05,0.314662598,0.109956439,0.783279195,1.732779464,5.590277778,0
3011420,17.37951344,23539.00864,23.58574804,0.013625205,2.72E-05,0.337986277,0.448290905,0.772935655,1.623505357,5.597222222,0
3011430,18.28396759,26208.92376,23.53081707,0.014497354,2.68E-05,0.360641601,0.904454154,0.767015675,1.748873214,5.604166667,0
3011440,17.60335765,24245.53259,23.57660806,0.013868353,2.69E-05,0.328343738,0.68060994,0.780014308,1.624048214,5.611111111,0
3011450,17.84513871,28254.16559,23.53139515,0.01502158,2.95E-05,0.32179552,0.241781063,0.77597746,1.590679464,5.618055556,0
3011500,18.7498883,24917.99838,23.64271427,0.014141202,2.56E-05,0.334399438,0.904749586,0.766619325,1.758058036,5.625,0
3011510,18.49215445,24372.71359,23.66263734,0.013967862,2.56E-05,0.318987553,0.257733852,0.783570911,1.75895,5.631944444,0
3011520,18.48647009,24414.69139,23.62237795,0.013967316,2.60E-05,0.319019827,0.005684362,0.782875924,1.668333036,5.638888889,0
3011530,17.99609337,22865.82713,23.73150563,0.013471769,2.56E-05,0.321006511,0.490376717,0.779667049,1.720483036,5.645833333,0
3011540,18.63985769,24899.62207,23.64173304,0.014077704,2.72E-05,0.318691175,0.643764317,0.780890876,1.702974107,5.652777778,0
3011550,17.30485627,26572.92601,23.78596096,0.014678143,2.45E-05,0.365879554,1.335001418,0.706473016,1.66534375,5.659722222,0
3011600,18.62141606,24148.29659,23.65327679,0.013875752,2.62E-05,0.370248908,1.316559789,0.706751786,1.750560714,5.666666667,0
3011610,18.7838221,24204.57639,23.64800711,0.013868076,2.69E-05,0.315340025,0.162406043,0.782217149,1.727732143,5.673611111,0
3011620,18.17979371,23212.78377,23.70627999,0.013571896,2.60E-05,0.31792825,0.604028391,0.781208898,1.704885714,5.680555556,0
3011630,18.52523857,24038.58946,23.63749405,0.013784821,2.77E-05,0.320342882,0.345444856,0.779431632,1.7097875,5.6875,0
3011640,18.68366431,25706.4587,23.64634757,0.014373584,2.60E-05,0.321804579,0.158425748,0.775163633,1.760641964,5.694444444,0
3011650,17.85134661,29681.49159,23.76605421,0.01491767,4.53E-05,0.350003742,0.832317702,0.667773586,1.695734821,5.701388889,0
3011700,18.36841272,22347.41374,23.74896935,0.013326876,2.49E-05,0.32629638,0.517066104,0.667776778,1.771088393,5.708333333,0
3011710,18.52148346,23247.79581,23.69758735,0.013604399,2.56E-05,0.315064789,0.153070746,0.784214837,1.758995536,5.715277778,0
3011720,18.56203946,22797.64119,23.7104443,0.01345261,2.57E-05,0.31207547,0.040555999,0.785404578,1.772644643,5.722222222,0
3011730,18.05309548,24946.9732,23.78988732,0.014114085,2.64E-05,0.328564908,0.508943976,0.741352078,1.664745536,5.729166667,0
3011740,19.97363221,22554.42845,24.00145543,0.01347958,2.32E-05,0.329030668,1.920536729,0.740332159,1.702063393,5.736111111,0
3011750,19.17641202,24971.19215,24.02751111,0.014125734,2.67E-05,0.336814643,0.797220193,0.748731041,1.571120536,5.743055556,0
3011800,19.92697074,20971.65397,24.04170965,0.01298276,2.22E-05,0.341408559,0.75055872,0.736419455,1.7519125,5.75,0
3011810,20.38156286,24202.04322,24.00845528,0.013971717,2.46E-05,0.315136644,0.454592119,0.779765491,1.656964286,5.756944444,0
3011820,19.97408131,22969.89295,24.0089096,0.013575533,2.44E-05,0.312622925,0.407481551,0.784285054,1.68661875,5.763888889,0
3011830,20.16125092,23073.68623,24.06129058,0.013572118,2.54E-05,0.318561586,0.187169613,0.772968938,1.719441964,5.770833333,0
3011840,19.98394381,22542.62478,24.07219586,0.013440078,2.42E-05,0.315426873,0.177307111,0.770382993,1.672296429,5.777777778,0
3011850,20.12645759,22759.03617,24.10346462,0.013573979,2.26E-05,0.316544537,0.142513784,0.7774061,1.668008929,5.784722222,0
3011900,20.21325435,23304.11774,24.06912905,0.013739293,2.30E-05,0.313025227,0.086796758,0.782222986,1.694110714,5.791666667,0
3011910,20.41088401,22346.03356,24.0808619,0.013416061,2.32E-05,0.316959057,0.197629658,0.779598881,1.656382143,5.798611111,0
3011920,20.44217424,23587.24219,24.05917384,0.013787808,2.42E-05,0.314620561,0.031290232,0.779884735,1.691177679,5.805555556,0
3011930,20.49948546,23157.93522,24.0671905,0.013621577,2.50E-05,0.318187056,0.057311217,0.77893616,1.619189286,5.8125,0
3011940,20.29597248,23499.43481,24.04907425,0.013761531,2.41E-05,0.314451895,0.203512975,0.780472044,1.597221429,5.819444444,0
3011950,20.45564106,24304.04555,24.13998407,0.014071829,2.27E-05,0.315065107,0.159668575,0.776054891,1.611791071,5.826388889,0
3012000,20.61557762,23714.7808,24.10347388,0.013792577,2.53E-05,0.325059623,0.159936567,0.768161167,1.586799107,5.833333333,0
3012010,20.77701799,23844.10752,24.10276975,0.013870467,2.44E-05,0.319156943,0.161440368,0.780024647,1.676265179,5.840277778,0
3012020,19.27436969,26075.02027,24.27086587,0.014590655,2.32E-05,0.35103985,1.502648306,0.680783103,1.5358875,5.847222222,0
3012030,20.5932886,23628.84637,24.08864103,0.013737224,2.60E-05,0.353856491,1.318918914,0.678913179,1.5686875,5.854166667,0
3012040,20.5179095,24638.77275,24.11950387,0.014116496,2.45E-05,0.321815848,0.075379098,0.77345132,1.624689286,5.861111111,0
3012050,20.68331295,23843.11134,24.0826242,0.013812432,2.59E-05,0.321685448,0.165403447,0.773861231,1.606288393,5.868055556,0
3012100,20.93044309,23427.00544,24.09839913,0.013713724,2.50E-05,0.313908069,0.247130141,0.783019109,1.635061607,5.875,0
3012110,20.74888092,23736.04281,24.10289471,0.013785727,2.57E-05,0.320325099,0.181562169,0.770991895,1.642473214,5.881944444,0
3012120,20.78619819,23527.48424,24.10899635,0.013715603,2.58E-05,0.315303603,0.03731727,0.771042577,1.63701875,5.888888889,0
3012130,20.79573602,21704.77385,24.13309159,0.013196244,2.35E-05,0.31665111,0.009537831,0.777318619,1.68766875,5.895833333,0
3012140,20.79463633,22832.89674,24.11629229,0.013539522,2.44E-05,0.312922021,0.001099688,0.781233175,1.622988393,5.902777778,0
